#Timestamp,q1,qdot1,qref1,qdotref1,q2,qdot2,qref2,qdotref2,q3,qdot3,qref3,qdotref3,q4,qdot4,qref4,qdotref4,q5,qdot5,qref5,qdotref5,q6,qdot6,qref6,qdotref6,q7,qdot7,qref7,qdotref7,p1,pdot1,p2,pdot2,p3,pdot3,p4,pdot4,p5,pdot5,p6,pdot6, #EpochTimeStampMS
106385,-0.000152587890625, 0,-0.0001068115234375, 0,-0.0002288818359375, 0,-0.0001068115234375, 0,-0.0001983642578125, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-6.103515625E-05, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-9.1552734375E-05, -0.3328857421875,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 01654100835815
106397,-0.000152587890625, 0,-0.0001068115234375, 0,-0.0002288818359375, 0,-0.0001068115234375, 0,-0.0001983642578125, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-6.103515625E-05, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-9.1552734375E-05, 0.0545501708984375,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 01654100835826
106410,-0.000152587890625, 0,-0.0001068115234375, 0,-0.0002288818359375, 0,-0.0001068115234375, 0,-0.0001983642578125, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-6.103515625E-05, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-9.1552734375E-05, -0.00054931640625,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 01654100835839
106422,-0.000152587890625, 0,-0.0001068115234375, 0,-0.0002288818359375, 0,-0.0001068115234375, 0,-0.0001983642578125, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-6.103515625E-05, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-9.1552734375E-05, 0.106369018554688,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 01654100835852
106435,-0.000152587890625, 0,-0.0001068115234375, 0,-0.0002288818359375, 0,-0.0001068115234375, 0,-0.0001983642578125, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-6.103515625E-05, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-9.1552734375E-05, -0.104156494140625,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 01654100835865
106447,-0.000152587890625, 0,-0.0001068115234375, 0,-0.0002288818359375, 0,-0.0001068115234375, 0,-0.0001983642578125, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-6.103515625E-05, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-9.1552734375E-05, -0.0903778076171875,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 01654100835877
106460,-0.000152587890625, 0,-0.0001068115234375, 0,-0.0002288818359375, 0,-0.0001068115234375, 0,-0.0001983642578125, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-6.103515625E-05, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-9.1552734375E-05, 0.107467651367188,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 01654100835890
106472,-0.000152587890625, 0,-0.0001068115234375, 0,-0.0002288818359375, 0,-0.0001068115234375, 0,-0.0001983642578125, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-6.103515625E-05, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-9.1552734375E-05, -0.119598388671875,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 01654100835902
106485,-0.000152587890625, 0,-0.0001068115234375, 0,-0.0002288818359375, 0,-0.0001068115234375, 0,-0.0001983642578125, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-6.103515625E-05, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-9.1552734375E-05, -0.298171997070313,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 01654100835915
106498,-0.000152587890625, 0,-0.0001068115234375, 0,-0.0002288818359375, 0,-0.0001068115234375, 0,-0.0001983642578125, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-6.103515625E-05, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-9.1552734375E-05, 0.400680541992188,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 01654100835927
106510,-0.000152587890625, 0,-0.0001068115234375, 0,-0.0002288818359375, 0,-0.0001068115234375, 0,-0.0001983642578125, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-6.103515625E-05, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-9.1552734375E-05, 0.0898284912109375,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 01654100835940
106523,-0.000152587890625, 0,-0.0001068115234375, 0,-0.0002288818359375, 0,-0.0001068115234375, 0,-0.0001983642578125, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-6.103515625E-05, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-9.1552734375E-05, -0.171401977539063,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 01654100835952
106535,-0.000152587890625, 0,-0.0001068115234375, 0,-0.0002288818359375, 0,-0.0001068115234375, 0,-0.0001983642578125, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-6.103515625E-05, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-9.1552734375E-05, -0.15045166015625,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 01654100835965
106548,-0.000152587890625, 0,-0.0001068115234375, 0,-0.0002288818359375, 0,-0.0001068115234375, 0,-0.0001983642578125, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-6.103515625E-05, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-9.1552734375E-05, 0.214950561523438,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 01654100835977
106560,-0.000152587890625, 0,-0.0001068115234375, 0,-0.0002288818359375, 0,-0.0001068115234375, 0,-0.0001983642578125, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-6.103515625E-05, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-9.1552734375E-05, 0.0876312255859375,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 01654100835990
106573,-0.000152587890625, 0,-0.0001068115234375, 0,-0.0002288818359375, 0,-0.0001068115234375, 0,-0.0001983642578125, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-6.103515625E-05, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-9.1552734375E-05, -0.085968017578125,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 01654100836003
106585,-0.000152587890625, 0,-0.0001068115234375, 0,-0.0002288818359375, 0,-0.0001068115234375, 0,-0.0001983642578125, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-6.103515625E-05, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-9.1552734375E-05, 0.392410278320313,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 01654100836015
106597,-0.000152587890625, 0,-0.0001068115234375, 0,-0.0002288818359375, 0,-0.0001068115234375, 0,-0.0001983642578125, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-6.103515625E-05, 0,-0.0001068115234375, 0,-0.0001220703125, 0,-0.0001068115234375, 0,-9.1552734375E-05, -0.011566162109375,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 01654100836028
