#Timestamp,q1,qdot1,qref1,qdotref1,q2,qdot2,qref2,qdotref2,q3,qdot3,qref3,qdotref3,q4,qdot4,qref4,qdotref4,q5,qdot5,qref5,qdotref5,q6,qdot6,qref6,qdotref6,q7,qdot7,qref7,qdotref7,p1,pdot1,p2,pdot2,p3,pdot3,p4,pdot4,p5,pdot5,p6,pdot6
1959053,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.235885620117188,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959066,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.337844848632813,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959078,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.0154266357421875,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959091,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.159820556640625,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959103,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.307540893554688,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959116,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.0170745849609375,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959128,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.359893798828125,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959141,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.126205444335938,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959154,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.191238403320313,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959166,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.13006591796875,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959179,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.09368896484375,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959191,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.20281982421875,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959204,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.030853271484375,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959216,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.13116455078125,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959229,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.18408203125,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959241,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.105270385742188,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959254,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.282730102539063,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959266,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.245254516601563,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959279,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.189590454101563,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959292,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.201171875,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959304,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.0154266357421875,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959317,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.02203369140625,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959329,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.320770263671875,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959342,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.0165252685546875,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959354,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.159820556640625,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959367,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.160385131835938,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959379,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.16644287109375,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959392,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.0148773193359375,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959405,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.0429840087890625,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959417,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.139984130859375,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959430,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.104156494140625,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959442,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.0181732177734375,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959455,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.00274658203125,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959468,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.047393798828125,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959480,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.0815582275390625,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959493,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.268951416015625,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959505,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.1829833984375,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959518,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.155426025390625,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959531,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.283279418945313,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959543,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.0991973876953125,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959556,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.126754760742188,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959568,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.33343505859375,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959581,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.373672485351563,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959593,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.318008422851563,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959606,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.470123291015625,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959618,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.09478759765625,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959631,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.40509033203125,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959643,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.206130981445313,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959654,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.255172729492188,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959667,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.0159759521484375,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959679,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, 0.135574340820313,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
1959692,-0.0017547607421875, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,-0.0014801025390625, 0,-0.0001068115234375, 0,0.00042724609375, 0,-0.0001068115234375, 0,0.0002899169921875, 0,-0.0001068115234375, 0,-0.0017547607421875, 0,-0.0001068115234375, 0,1.52587890625E-05, -0.288253784179688,0, 0,0, 0,0, 0,0.400985717773438, 0,0, 0,0, 0,0, 0
